Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Large_Transaction,Log_Amount,Amount_Level
-0.03261252598122149,-0.003698288585431128,-0.00473205204668012,-0.080836687634881,-0.037612749759091034,-0.005368280106029262,-0.0014720466661921577,-0.01447361823466548,-0.00227281672029745,-0.005506948160014755,-0.04236885528154019,-0.034301931711294906,-0.061302341328807554,-0.002823674830187895,-0.06374999826325906,-0.005870617964662788,-0.011524736679640333,-0.031906338656618294,-0.008414320429703801,-0.0038385651197843924,-0.003978417896604508,-0.004448070876111501,-0.0037454107807735866,-0.0021406089256569357,-0.001530639500948226,-0.003449548722517537,-0.009457197323132207,-0.004045535248301576,-0.0015805637281346549,-0.003976663654822882,-0.0008434958037830186,-0.004938753305633973,-0.0013198711899222969
-0.002161107411616966,-0.029446338684420172,-0.010061776619864498,-0.01455305678885038,-0.09154191060566523,-0.007511060070013683,-0.002036216624958745,-0.009351532689294497,-0.00436467312424027,-0.0047689093928936395,-0.05268540560484891,-0.01842617185474825,-0.06905822468019558,-0.0028717821179831578,-0.06835652212702897,-0.002178987867918332,-0.024832983654341046,-0.03532828295181142,-0.009677871351199558,-0.005484833248131225,-0.003552365174645587,-0.004821819038817301,-0.004427843036665867,-0.0016744207551122002,-0.002415971878949483,-0.0016953693512397616,-0.00291074382662086,-0.0030089531637695305,-0.0027229405133303926,-0.004317174762767572,-0.00012691968662918973,-0.002651635006544511,-0.0011183674517517923
-0.0020879900020911173,-0.02472510383755476,-0.010000428038116632,-0.011307610175339879,-0.08626198713228635,-0.006662481153253155,-0.0014439313197298674,-0.0093490365065567,-0.002567982220088791,-0.004479302540305465,-0.05929780754499134,-0.0796867478225139,-0.036605936424614925,-0.002826418947273233,-0.059503896611260425,-0.002316286103644622,-0.012920089161836377,-0.03885775839564867,-0.0069066608050483026,-0.004717022242100004,-0.0033931123639221092,-0.00541111181651964,-0.0027023219929676904,-0.0023849779856283497,-0.005230967750876084,-0.0022035882915918638,-0.0018356772816787925,-0.0023536992863354765,-0.0025400980246427173,-0.004279916039330716,-4.3052004440574163e-05,-0.004159004797049449,-0.0010801664964046798
-0.0032618182306241948,-0.009690186658775616,-0.007924470671847891,-0.0694776943715379,-0.07508994522654275,-0.006388446146308126,-0.00293877415918015,-0.007304227680177565,-0.0047678814150277525,-0.0037868999789888768,-0.04028737591894468,-0.0719699142398151,-0.034809415091210744,-0.0032165583506020817,-0.044672081296538026,-0.005714145454050294,-0.02412209251146979,-0.0326136430085882,-0.00898876185390757,-0.004042587414162787,-0.0037787110411290734,-0.004777314761813289,-0.003636647060839805,-0.002118125583231895,-0.003697627011981042,-0.003237966176543042,-0.003723865303863841,-0.004131630684331549,-0.0017335682766720245,-0.004256201501528341,-0.0002202068832763046,-0.002876501316280104,-0.0008868858363498843
-0.002678555222733492,-0.0030514866187451506,-0.004710580227441549,-0.09475239917938637,-0.029838705687599,-0.008091430948540047,-0.0022783397870276864,-0.013686504984500181,-0.003256841081499641,-0.005092385286981371,-0.047670751324684256,-0.018997584777497047,-0.07240039945433356,-0.004180095308280642,-0.07888310639350328,-0.008978902035000944,-0.016907584377893206,-0.028548403794588215,-0.011590705488967293,-0.004769260677857104,-0.0044930889464332175,-0.006398734132204656,-0.0040125612038441685,-0.0021240012236197884,-0.003066449363427381,-0.003586007176502947,-0.005114525575871099,-0.0037477244074339707,-0.0024368349291727406,-0.002328633266778682,-3.2575618574814125e-05,-0.002612612761622387,0.0001756001461935259
-0.0022711723947845797,-0.0033075404250053233,-0.00294764616826309,-0.08361973691936739,-0.03560894646972568,-0.005213758932333695,-0.0015680863129359836,-0.012256086115764004,-0.0031939262129758203,-0.00443075402918686,-0.03961397459592115,-0.07362413661004574,-0.0625537001104194,-0.0027735456282539815,-0.06791371470680119,-0.004192884271323315,-0.015167965190832978,-0.032050732926995944,-0.008404291991242766,-0.005027616659774447,-0.00392751719167477,-0.005691518011812365,-0.0033780552842963244,-0.0019087330636897437,-0.001896806240475575,-0.0019008144733536551,-0.003716663826744084,-0.006258398008168351,-0.001439078519399336,-0.0012355936888251505,-2.725672061003032e-05,-0.0023046588389661724,-0.0007168605765144769
-0.0020577333591314745,-0.0031546807181707273,-0.004303520371606899,-0.0857863477044176,-0.042129216700409554,-0.004355657129886155,-0.0017618910101132937,-0.01568068684786435,-0.00412204167006431,-0.004052101716647143,-0.04180243617510576,-0.012844919809416445,-0.09338938635911993,-0.00463523282369169,-0.07446425747918017,-0.0030289928907861674,-0.015526933031723244,-0.0343004155642112,-0.007989430687445311,-0.004709901107630908,-0.003990682322586254,-0.0062169801340987,-0.003292939566715806,-0.0018907931565378534,-0.002140675292707764,-0.0019535115840240837,-0.003991955582304953,-0.007484513027455091,-0.0018541094218832367,-0.00471417962595769,-4.0698076061032224e-05,-0.002366733630285064,-0.00010861654642036384
-0.0020146077283492007,-0.003901974600504242,-0.007135545665124685,-0.07503835037806365,-0.07953640980288164,-0.005783008194402996,-0.011232677622790831,-0.009635837736736963,-0.008390912178798742,8.965606221845976e-05,-0.03638876215610191,-0.06851733277115811,-0.03260624600077696,0.0036183458602003903,-0.05729032912657241,-0.002425069681802448,-0.013767102707852006,-0.026737029745758648,-0.016013767513155162,0.0038411335922603337,-0.005495325009623152,-0.004934707533678364,-0.0022638717258502646,-0.003105397232526459,-0.0025500839367269593,-0.0062660768277352985,-0.003996854165411659,-0.003461843428232314,-0.0027390625548096357,-0.0030024239083432515,-2.596088505679138e-05,-0.003168344254371718,-0.0002663915578655724
-0.0016349795582100062,-0.007375775227587305,-0.009016893813032917,-0.06535761259974898,-0.08466356198552746,-0.005269049388286493,-0.002072952586941872,-0.011222560745739279,-0.0017934747903948132,0.0003788638128158302,-0.06269969366452201,-0.008640787653498572,-0.08058043808851215,-0.006274717064032249,-0.05937497511784585,-0.0021625612647205787,-0.013844269004970815,-0.03126513359670102,-0.005298374966046926,-0.005241469107034867,-0.0025826682632470767,-0.00450651314175599,-0.0027342272818135812,-0.0019351779782096283,-0.005259583423596218,-0.0027489624894771153,-0.003037304224493425,-0.0035366999984953193,-0.0014880498075510592,-0.005090050167873057,-2.7747786718548323e-05,-0.0028345635496528827,-0.0009502065932580097
-0.0020650138854660903,-0.005328380239393545,-0.007961880834324118,-0.016988121148180203,-0.025302935134249187,-0.004215633589947773,-0.012684888657930488,-0.012235281014848703,-0.007941108249118709,-0.005533394934138113,-0.04158345408129763,-0.08197715507378897,-0.08837097559979923,-0.002259757821258536,-0.06590938748375054,-0.002189576530505413,-0.0188522203952628,-0.03644460356026578,-0.007543494792762151,-0.003882533860990651,-0.003390298959365149,-0.005928395397822077,-0.002917559267282455,-0.0017733099444256718,-0.01193873207443973,-0.006055900756173956,-0.004956427362330517,-0.00424290616534048,-0.0016264190824826893,-0.004868363753631627,-2.7950395000660532e-05,-0.0023175419892876043,-0.0008285690815968624
-0.002284853019962589,-0.003804777200617033,-0.008018111309775646,-0.06508985299950318,-0.020178456349715806,-0.005135907363225613,-0.001650105883206834,-0.015694867671397057,-0.002644134349471485,-0.003807263936982537,-0.0537562920052325,-0.009668736448781636,-0.10784737936988514,-0.0037493344361340048,-0.08159116916750735,-0.002783843499541266,-0.017607941142153614,-0.03575326753083129,-0.009533323224157965,-0.004932416812405391,-0.0029462886481935375,-0.004915790989713756,-0.0033806109185670866,-0.002270384406639472,-0.0021941577797146877,-0.006139198097392923,-0.005073452131305969,-0.0026076062933391977,-0.002074404179294165,-0.004888363970549533,-0.0009589437670217771,-0.005933800934926945,-0.001227135279262454
-0.002387027868770496,-0.0286650722460593,-0.007416466251288882,-0.013024575500782226,-0.015377762497214526,-0.0029884657068537743,-0.0004958132178224125,-0.015458494512074393,-0.003306904204733248,-0.005599079166404654,-0.04889238309079602,-0.08627888218538146,-0.09641852685679082,-0.0028380065106464857,-0.07032655103763989,-0.0025959667153889346,-0.010981672568874858,-0.03691499657105516,-0.009303634875362817,-0.0046855124983611945,-0.0036580906209509666,-0.004779337419654256,-0.005403506283130471,-0.002079285833729747,-0.0017269603874272314,-0.0028698410027688313,-0.0033484484554432248,-0.002375795009114036,-0.0031115606918504894,-0.004174077788247206,-1.857846737485273e-05,-0.0019726211547315647,-0.0006682739195690452
-0.008201753779197737,-0.004335167362875985,-0.0044082715019789,-0.014138595731752862,-0.04720525296122865,-0.004538404912735665,-0.002348209254072185,-0.017151916052860042,-0.007405369257287226,-0.006823989980220957,-0.04986386979661763,-0.0994804908407079,-0.044050007373015544,-0.0019947628181154822,-0.060494030306969315,-0.0028996805074154256,-0.021982547160362655,-0.039456616409052354,-0.007346822491562393,-0.007869603384108182,-0.004191242156491171,-0.007618505715411504,-0.004183532990634485,-0.003425462290938357,-0.004722921192666932,-0.0023264835722253963,-0.004276996574451922,-0.005348897515936326,-0.004022665100815607,-0.005132341314261467,-3.543985342352894e-05,-0.002575999071859195,-0.00028632188498893855
-0.002827171996172293,-0.0019711658786290293,-0.005351186780098176,-0.04287178022369511,-0.08406931853508513,-0.001606257568215521,-0.0018582058188594288,-0.014066326457416942,-0.0030746108031257796,-0.005419085954737778,-0.037691235154710914,-0.07950302507387583,-0.04607112220133964,-0.001942261585102295,-0.0657641849548585,-0.0023117593320758183,-0.01669047656439984,-0.0313227246175409,-0.008280641826970223,-0.005077353596845147,-0.004048476361026085,-0.005907407848257507,-0.0039304297616228724,-0.0017264146170968035,-0.005863073804739358,-0.002110528964000297,-0.003738241260851822,-0.006134192408878567,-0.0014365598014151697,-0.0007907623954203603,-3.072063259054135e-05,-0.005218218860691964,-0.0014372494752063919
-0.002864684165716076,-0.005041351855632669,-0.004320118519075763,-0.08517892848386525,0.035126876111725096,-0.011384821027848508,-0.012685246496250198,-0.011538599362007167,0.008088923131380817,-0.005810650985093793,-0.042754906769052164,-0.08469142968682723,-0.09028428916280382,-0.012325183751291961,-0.06287001662649339,-0.002974407394811103,-0.021488484234078686,-0.03280544845594608,-0.008219085359235599,-0.004699138939248216,-0.0026548187913148723,0.003051210769404648,-0.005966350477919951,-0.002999464096414841,-0.007926151651696023,-0.0037196173142959514,-0.005230270256754249,-0.002332033738436819,-0.002838053733711008,-0.006241437394417243,-1.931528624669835e-05,-0.0037377784883544122,-0.0008070986241696687
-0.00752804143080414,-0.0180652847405969,-0.007528542817359026,-0.017365806162747795,-0.014030626661445073,-0.005354103968268877,-0.0034369665397131232,-0.01346540382028976,-0.0045034983163821886,-0.007914475649372612,-0.04542108539394178,-0.08214882725924152,-0.08986935039659671,-0.0037148336929408833,-0.06360784015514868,-0.00203354897435858,-0.01837950934080433,-0.03478584481737885,-0.006830184916180129,-0.004795957516336239,-0.003272893570021047,-0.005948548210207573,-0.0040110897959069565,-0.0021957261752813552,-0.004902514686812284,-0.001893566016675965,-0.0035613144595731034,-0.0048575975839442705,-0.0023973243673631266,-0.004415181474623633,-0.0007997800478758434,-0.009942943477706748,-0.001163958680493214
-0.002026522004177352,-0.005543956538306793,-0.008660169521209756,-0.09055792966674776,-0.04354109098303058,-0.00466637371620981,-0.003475735389016586,-0.01565908447852114,-0.009035631561810342,-0.005354819691657042,-0.024035579121100995,-0.013578868180866175,-0.09383451412852278,-0.004430182376907544,-0.07196489658959386,-0.003444416415767129,-0.017023226228136675,-0.03572543750145983,-0.0072017830197909785,-0.004417679235857592,-0.002322183842083254,-0.0045498419768392525,-0.0022491042559858137,-0.0011499201411547268,-0.0020243038109459916,-0.0019718685589254254,-0.008971105859477711,-0.0045830360646063415,-0.003080528219320195,-0.0007454805000087615,-2.9794337913536077e-05,-0.003206292835338473,-0.001080814365198296
-0.0031398404526401334,-0.0024089226770385172,-0.003602065600881616,0.01927837871799059,-0.015259381632353346,-0.005099037699259882,-0.0028225916462647476,0.009332689974214136,-0.010886216890903862,-0.005018234157541533,-0.05074436665266972,-0.0897072294256679,-0.10614136342681155,-0.010637598796787745,-0.09774653221381087,-0.002560034192565173,-0.027597605282593012,-0.040998662549723744,-0.008161870845839391,-0.0034643279128110833,-0.0034242523535960925,-0.005020953841472907,-0.0031322636193572236,-0.0026034372183262318,-0.002081582233759686,-0.0026383236212817215,-0.00296330154638775,-0.004621643948157819,-0.0028728674122662835,-0.007941332843384183,-0.0002033366369038089,-0.004097054621810972,-0.001157007855728826
-0.00350874153794458,-0.003236291189586343,-0.003303441169451606,-0.06711108599756169,-0.09818193312004381,-0.004155435180479121,-0.004507531924433063,-0.012604035861368709,-0.011504121694730819,-0.005245290380574332,-0.02991984012608382,-0.01355568959895045,-0.08747000212024544,-0.0029589539818299275,-0.04432614065733151,-0.002033496941821205,-0.018422227110310184,-0.03008786254682781,-0.00988848935521537,-0.006157071237240667,-0.003941771349661504,-0.006572301141598459,-0.0035791375137443583,-0.0021756942632953974,-0.002537759393042396,-0.0020073609786293314,-0.0040433474609151455,-0.006970497926304978,-0.0015282225369376986,-0.0028827090972839246,-2.72023444409248e-05,-0.0043399513290721175,-0.0013585340484397797
-0.0030592498144770227,-0.003091703025587629,-0.0035763319883508117,-0.036473011100589724,-0.08759287622834928,-0.004210602349670475,-0.0004921028962300727,-0.014934771731570718,-0.006754879313680901,-0.003915716677704677,-0.03638859768052288,-0.0779216028388196,-0.045452353822320206,-0.003032721569761571,-0.07912142878691528,-0.001968921164253894,-0.015100650895051275,-0.030199857540991026,-0.00766592309946977,-0.004382963955143849,-0.003345173250192475,-0.004733830649183298,-0.0023728432551430034,-0.0018238116583402886,-0.0019195142719328614,-0.0020110256783928662,-0.002448689797269089,-0.0060119997333548504,-0.002137130873143701,-0.005444526264130291,-1.8213141003296184e-05,-0.0019819619264188353,-0.000557184138536432
-0.002412614721078498,-0.003280251749669771,-0.006775192949700613,-0.1038115960822608,-0.04759470345456294,-0.005603058690024583,-0.0019241419842081896,-0.017787322860162488,-0.0019878237933639597,-0.028638589811027116,-0.04452534543200689,-0.04211748124995165,0.0399297273389441,-0.004484087694100371,-0.10296632351169513,-0.002196803789386543,-0.02069127363393042,-0.04905580981140206,-0.009690940296734703,-0.004911066520681846,-0.004313469039821579,-0.006304486909152145,-0.0030971692735324865,-0.001879295742036206,-0.0016714322904497717,-0.0023621605512253053,-0.00696571022231342,-0.0012814899448143435,-0.0025563735035366653,-0.006036438816982044,-2.7539677366819826e-05,-0.0025366481495526206,-0.000585256299043844
-0.0031017030488151138,-0.02182067623208631,-0.01130980533456558,-0.015551068318454122,-0.09564366517492902,-0.006773066273161487,-0.001936893497215714,-0.010170137522747223,-0.00509372822849217,-0.0032505860300989222,-0.053193904309096464,-0.019450557573500043,-0.05086561358599562,-0.002791121212277179,-0.07709010187235131,-0.002748418769152835,-0.027521300816927444,-0.03583304739391254,-0.00948721360123934,-0.005437959364797692,-0.0035093408345513834,-0.0042725941040123875,-0.002487796798051677,-0.0028685634348531446,-0.00392096011563928,-0.003142493980528969,-0.0038409010951940877,-0.0031685829855509886,-0.0028364512053128004,-0.005053649304718521,-7.797014069920996e-05,-0.004603326955307102,-0.0012889720021476542
-0.0028916751903951677,-0.00443492951607598,-0.006100740605387678,-0.09828390739270791,-0.03745428205838753,-0.0032832732591254717,-0.00852753239519149,-0.016541838478103255,-0.008482578042594016,-0.00531166380500137,-0.05087614190333239,0.01205525791756096,-0.09855852298818239,-0.00178189252582889,-0.07050067565178363,-0.0028113562698558778,-0.007234126620156284,-0.038749455428942294,-0.003711300343259663,-0.004517172953244327,-0.003539230205579754,-0.005636061138074928,-0.0026457940977529216,-0.0015748425486252374,-0.005463514753036405,-0.0021451570568225427,-0.004020415352790734,-0.005758181759541281,-0.002062196559612007,-0.004645729903293023,-3.923463761815863e-05,-0.0032449947253929937,-0.0013690108683080248
-0.0028233577879885506,-0.00387608476461325,-0.007562533233785253,-0.07416977050340119,-0.025334199833554,-0.009017778589294933,-0.004048463711801037,-0.014549717902503052,-0.006576854452604456,-0.006355675090038321,-0.04576472714175983,-0.035379881087898114,-0.0874832929213192,-0.00347732573295779,-0.07020510422761769,-0.00024126992684426473,-0.01994141755641167,-0.03242140750417321,-0.006892796695534344,-0.004439429195387653,-0.004299984583721339,-0.006806623733015116,-0.00252123420999658,-0.0016221957072606679,-0.0022742436215656414,-0.003623232723768183,-0.006510012113877282,-0.002703578552629325,-0.0018099353448614854,-0.004561857146522917,-2.9895914468421706e-05,-0.0020985991453910087,-0.0007196904593672809
-0.003855325062230008,-0.032850904697272885,-0.009671968692737698,-0.015033992676201171,-0.01994062295920418,-0.0027962844898058135,-0.0022910149246036424,-0.017246951056551493,-0.0029783331400130963,-0.006045580588902498,-0.057328511526509376,-0.022945128690252968,-0.11048931468005145,-0.0019168125225653891,-0.08302984346263276,-0.0024916814857445747,-0.014450233489518767,-0.039560182152090353,-0.0076614320062051225,-0.004933905951363946,-0.004088353136090831,-0.0047419316674267254,-0.0039917601547351704,-0.002135530880173619,-0.004482718799640069,-0.002528189142457159,-0.003949112647843966,-0.0031450280948563435,-0.0031815023180810746,-0.0007465405334061889,-0.0010760964495951462,-0.007211074009204996,-0.0013463090282540098
-0.0031516057436333446,-0.005795260174333626,-0.009643453595500399,-0.06604020466275637,-0.09073245016675262,-0.006279072902420764,-0.002415843815024842,-0.013812531391782212,-0.00211234274312005,0.0006044991111749066,-0.06595888654842728,-0.01851039647353839,-0.05279551201094353,-0.003009778282465313,-0.06330651652285536,-0.0028660540200408403,-0.008922381581389431,-0.030053746190622736,-0.007376260543804713,-0.005291994147305259,-0.003415796047520654,-0.00591162351935317,-0.0060942244736510165,-0.0021886648516333835,-0.005566228188669081,-0.0024841672954501485,-0.00446515195491994,-0.0029605924974313667,-0.001400490593152354,-0.004982785109921267,-4.3291406325441415e-05,-0.0024999012413267846,-0.0006594615314816124
-0.002035836322664857,-0.0038131388984537847,-0.003174474278877003,-0.09265016491544165,-0.03771161329404773,-0.005460484948713058,-0.0020435410102819674,-0.0154120737302518,-0.00600579704055715,-0.004146732277879125,-0.047546904412343105,-0.008205797379357792,-0.09628236612547833,-0.0030830131163827558,-0.07464762707220317,-0.003014531553642678,-0.016879883706889268,-0.0339246385166274,-0.008461477085822743,-0.004428651158997641,-0.0037350467848858647,-0.005415718749814574,-0.002744046151766081,-0.002054959009730189,-0.001499440748378328,-0.0022049500431748623,-0.0034563384410871496,-0.0012695833377674084,-0.002421857446164828,-0.0026841742685742537,-2.5426753751511012e-05,-0.002602016367917781,-0.0010998661685106637
-0.0063687315539065655,-0.020644187932499638,-0.00783461009091937,-0.015180962661297343,-0.030348795486924835,-0.0068777920220644585,-0.004345103527313019,-0.015754404859575674,-0.0039319418132976345,-0.006745903152689751,-0.053480714836440714,-0.042570893321946336,-0.10760656872159421,-0.006440619653894681,-0.0593372920746637,-0.003699525754842342,-0.015762686236709178,-0.03873444518295411,-0.006193213000629626,-0.005867357316064409,-0.00433978999575225,-0.005114531616650749,-0.006113459669446384,-0.0022270751368558706,-0.0021773904507182583,-0.0020427055801394436,-0.003556525937742613,-0.003471363967300894,-0.0027694779719822722,-0.006118687955973645,-3.257424985288525e-05,-0.003394971173792228,-0.001057868208365771
-0.005967207263381336,-0.004240571986269457,-0.009920706257421752,-0.10074294687212003,-0.02802277627176522,-0.00793449524894406,-0.0018123671104912956,-0.018646512715013056,-0.0036883795645571496,-0.02272668791600785,-0.04797614594728155,0.016719564274762615,-0.022950442778756446,-0.007645330381884766,-0.11747311533066106,-0.0022818917740366506,-0.019325896734678317,-0.04170266027860199,-0.005432024871480387,-0.005371760318253074,-0.004157377915506871,-0.004453860561897781,-0.002847687261757382,-0.0020579044565594007,-0.0024366911328863664,-0.002077168116365671,-0.010232112280586687,-0.0038006209772052067,-0.0015711014976331162,-0.005383009592234987,-6.03133416692936e-05,-0.0029020463489954312,-0.0010199222855481252
-0.0018599125915941305,-0.0027890894818542256,-0.00480588491712434,-0.0839480877562296,-0.09209185982707704,-0.005471168001024742,-0.0017806179278137125,-0.0136550985740489,-0.0034100739184027467,-0.004049864674982501,-0.03921293440352411,-0.013146948824458335,-0.0676044989114002,-0.0020658019132039087,-0.07326805586257783,-0.0022437487228932954,-0.014420670555084747,-0.02999503560152554,-0.006009709754875787,-0.005104901833311115,-0.0029070711422968477,-0.004099900949652119,-0.003009202113814164,-0.0016186059282403862,-0.0016859982670322708,-0.0022166646947105323,-0.008788671046235982,-0.0024563192109264523,-0.0018829290945405425,-0.0017363347857283842,-3.320212770161273e-05,-0.002032021355017564,-0.0007412863475022749
-0.0022146535230694766,-0.03397221575317634,-0.008809761335705763,0.012723222387506403,-0.07950409428964177,-0.0035029333189919238,-0.0019744408790319384,-0.02283526354331909,0.003472218850038118,-0.024302377989225396,-0.04529649461648175,-0.01675273776681435,-0.03154661613495602,-0.009237433670260359,-0.12272174697278666,-0.002808774853786861,-0.007192488091200411,-0.03893082104653395,-0.008533385666785673,-0.0042075564782856146,-0.0037755718168575314,-0.004753529906396775,-0.0037814136929967875,-0.0016309489034441868,-0.006129670516660791,-0.005701464046677274,-0.007580780951366698,-0.004280100769715219,-0.003453229270340388,-0.004983706193022213,-4.121856392761132e-05,-0.004289317962514733,-0.0015928638300696568
-0.008248313850051456,-0.0038732330688143156,-0.005369535192586271,-0.07350218307798054,-0.08450108584634627,-0.006153060648874537,-0.003052834485012334,-0.011807702319155424,-0.008727485314072952,0.0012552293766660153,-0.045895807388652635,-0.03013201235257837,-0.05873031925719908,-0.004559008368519443,-0.06231608975340852,-0.0024189238370088194,-0.015426333759840394,-0.03070113848455507,-0.007379724488825548,-0.004499197183115521,-0.0036299433516065456,-0.005029802629676521,-0.00269406416374442,-0.002645471102452135,-0.0017191473881192903,-0.005246766590354235,-0.0018347191843249146,-0.0018310268144784354,-0.0014215522937520671,-0.003725752232175878,-1.868419903886593e-05,-0.00398092223628236,-0.0003255596306372079
-0.003359345786842694,-0.003944204203234548,-0.0035637278553009746,-0.022394180447161904,-0.040433737554922106,-0.006887980974247809,-0.002703497699745269,-0.020997636816351768,-0.002533849108249918,-0.005631686788679827,-0.05574193936599933,-0.015564368519054959,-0.11962871188994381,-0.004733046907096898,-0.061145739434199764,-0.0033505672777750044,-0.019953639406288675,-0.031869903722850944,-0.007764892755066105,-0.0072867882103331205,-0.004583086699754002,-0.005524426915810783,-0.004262094536988137,-0.002085932376457708,-0.007797643339979271,-0.006314078265114077,-0.006002502367129172,-0.010068467337949343,-0.00382224822644965,-0.003369168978957012,-5.2934586775016676e-05,-0.004680694036464425,-0.0020894487251800166
-0.003661475234949044,-0.004312018891437772,-0.000787407642349734,-0.08979199763307472,-0.02031259063532762,-0.007715014454679273,-0.007389014141944421,-0.010434222227987995,0.007210829304313902,-0.004337577258449763,-0.04235296120824816,-0.012483701101153544,-0.10537602687936663,-0.0022212542371471307,-0.08787137739329234,-0.0026316364954959825,-0.01453910720101199,-0.03294376039076654,-0.008004159768698275,-0.0043923120069781765,-0.003421003850735738,-0.006466024314722015,-0.00331872741569485,-0.0024657824596600476,-0.0021912785908653034,-0.003759546378424425,-0.0037575501907450275,-0.005888415164787882,-0.0018893990780372207,-0.005665885388226897,-2.8463399987004305e-05,-0.005090725577928219,-0.0018525838085291409
-0.004570298702105792,-0.0025966943449777322,-0.0054295035430071935,-0.01934608175658647,-0.04459193618271106,-0.00708386452705558,-0.002727980562494381,-0.015328260838475988,-0.012604631237312392,-0.007219627779789823,-0.04383630867974231,-0.09538841175235288,-0.05564479805154586,-0.003693606866418235,-0.05960328239251959,-0.0026618595557871476,-0.020015980657502357,-0.030566693318440925,-0.005654072212139952,-0.006510438135337608,-0.004192889401163114,-0.005302820241714403,-0.005040044828271544,-0.0040998163203639386,-0.010520207227072158,-0.004762425956319676,-0.005135911016238248,-0.0037770000002325965,-0.0030541378959908876,-0.0031841456202379333,-4.420422584651099e-05,-0.0046023096933524126,-0.0013519275935531853
-0.004449505390792756,-0.0038797001609054207,0.001072628322985558,-0.02270116928440993,-0.02571159720499822,-0.0044397415577123,-0.0016457702373972626,-0.018722484526942706,-0.008157230250913724,-0.00478520333057461,-0.06559560046238971,-0.011497268649504936,-0.13315707576096383,-0.0033714829424702597,-0.0927855776649511,-0.0023887810411138974,-0.011341443652019877,-0.04558433207576494,-0.008161539633200966,-0.004458968533474536,-0.0037295511201591585,-0.004443265260165802,-0.00437309377097251,-0.0022110345310912146,-0.0020000846446564784,-0.0033295455345656953,-0.0032790068116326145,-0.00018469140729287416,0.0004334154162150168,-0.00399250893200028,-2.7932399843778715e-05,-0.0011976307594033827,-4.539732335975305e-05
-0.0021801426902787135,-0.003827234572310996,-0.007037397975754929,-0.01837565577318083,-0.041556453592151064,-0.0041198471044910055,-0.0021134280589007477,-0.014290930275914084,0.008184975574414957,-0.004856676261721438,-0.03893827717548269,-0.08751575119856435,-0.09815316231240132,-0.003860589005406926,-0.06964370638781119,-0.0025063953592023443,-0.017322076125658874,-0.03879204206669919,-0.00902249457202622,-0.006192495483587824,-0.00378575603747551,-0.007893147345492738,-0.0020947905567004115,-0.0017846024292253316,-0.004131207994268652,-0.003300826719904109,-0.00424456401776841,-0.003677071920191591,-0.0015207855453358951,-0.002497435339963836,-2.3605881729675748e-05,-0.002523245432465111,-0.0005453514783539555
-0.007889333649664093,-0.006365077741380908,-0.009657086422985873,-0.0979356536460619,-0.030111148656068648,-0.008681171809741919,-0.0030378938169572773,-0.01699193826489129,-0.002023690563649125,-0.026458097207208695,-0.04819354309103164,-0.014835879402936849,0.021176601822857702,-0.005397727064908985,-0.12149735533811239,-0.003346985186906934,-0.021698368715768745,-0.04001253936862598,-0.007396895549660756,-0.006069345623914905,-0.0031635949560813734,-0.009703870194452603,-0.005699582392397431,-0.0028989832005223825,-0.0019474895745006764,-0.0027982628666220477,-0.00424747688672639,-0.004895733768166778,-0.0011429215875568138,-0.002664480872584635,-3.6685344647873315e-05,-0.0034008930564233715,-0.0011190671178711764
-0.002784398408795756,-0.007954913780289598,-0.008594595495643426,-0.06948992423272966,-0.0727835625708046,-0.008088165064595197,-0.002310511268539752,-0.014911871538718875,-0.0020555492065070934,0.0009475213934181941,-0.0484278847382604,-0.010072041889279742,-0.07148883670930893,-0.0029862846878788898,-0.07082192110366076,-0.0024483843493661593,-0.02304864780379354,-0.033668366472378336,-0.006143106655849635,-0.0044816721391703375,-0.003312960905875755,-0.005798966836563895,-0.003418314998456283,-0.0025270013262218938,-0.00515537617936284,-0.0018768785299473078,-0.0040230537414900295,-0.002884724595387631,-0.00132964542372718,-0.00472112237990717,-4.0269971160563646e-05,-0.0032461768514676116,-0.00019456265472152947
-0.004334430816259298,-0.00522961866428931,-0.00808685331174312,-0.06703441263448394,-0.02998620655576655,-0.007482180006085437,-0.0016524298624065773,-0.013722991719567963,-0.0033727201474585944,-0.005393310054182072,-0.04248035906054748,-0.0783385214761482,-0.05479400161581384,-0.0017797214900587398,-0.0667481378732123,-0.006734672888946584,-0.01717671788129935,-0.030935338749761666,-0.007605763259964854,-0.004562206440550673,-0.004223734137894361,-0.006528756811097376,-0.006536547712498453,-0.0020201533816423803,-0.0017193927268593864,-0.0019112273427825226,-0.006609867275458633,-0.003275863204337158,-0.0015054954492487976,-0.005096283133751782,-5.191950890349474e-05,-0.002468998519433634,-0.0007433374039769909
